"filename", "language", "Python", "C++", "PowerShell", "Markdown", "Shell Script", "Properties", "HTML", "reStructuredText", "JavaScript", "PostCSS", "XML", "JSON", "comment", "blank", "total"
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOAMR.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOAsynchronous.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOAvmesh.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOCGNSReader.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOCONVERGECFD.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOCellGrid.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOCesium3DTiles.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOChemistry.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOCityGML.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOCore.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOERF.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOEnSight.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOEngys.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOExodus.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOExport.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOExportGL2PS.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOExportPDF.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOFDS.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOFLUENTCFF.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOGeoJSON.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOGeometry.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOH5Rage.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOH5part.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOHDF.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOIOSS.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOImage.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOImport.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOInfovis.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOLANLX3D.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOLSDyna.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOLegacy.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOMINC.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOMotionFX.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOMovie.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIONetCDF.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOOMF.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOOggTheora.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOPIO.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOPLY.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOParallel.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOParallelExodus.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOParallelLSDyna.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOParallelXML.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOSQL.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOSegY.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOTRUCHAS.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOTecplotTable.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOVPIC.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOVeraOut.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOVideo.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOXML.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOXMLParser.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkIOXdmf2.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingColor.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingCore.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingFourier.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingGeneral.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingHybrid.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingMath.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingMorphological.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingOpenGL2.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingSources.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingStatistics.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkImagingStencil.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkInfovisCore.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkInfovisLayout.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkInteractionImage.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkInteractionStyle.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkInteractionWidgets.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkParallelCore.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkPythonContext2D.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingAnnotation.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingCellGrid.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingContext2D.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingContextOpenGL2.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingCore.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingExternal.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingFreeType.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingGL2PSOpenGL2.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingGridAxes.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingHyperTreeGrid.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingImage.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingLICOpenGL2.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingLOD.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingLabel.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingMatplotlib.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingOpenGL2.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingParallel.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingSceneGraph.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingUI.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingVR.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingVRModels.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingVolume.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingVolumeAMR.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingVolumeOpenGL2.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkRenderingVtkJS.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkSerializationManager.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkTestingRendering.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkTestingSerialization.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkViewsContext2D.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkViewsCore.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkViewsInfovis.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkWebCore.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
"/home/david/DVHS Robotics/bubonic-corona/venv/lib/python3.12/site-packages/_pyinstaller_hooks_contrib/stdhooks/hook-vtkmodules.vtkWebGLExporter.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 16
